Origin Name,Destination Name,Departure Date,Arrival Date,Duration (minutes),Price,Origin ID,Destination ID,Service ID
Bristol Airport,Cardiff,2024-10-28T02:45:00+00:00,2024-10-28T04:20:00+00:00,95,7.49,4523c36d-97dd-4d11-98f1-bd396263be61,f4310851-ef17-4748-b3ba-8ece22f4fdb0,direct:a14d319f-fa10-4e17-9b52-f76eb6416f4d:4fddbb4a-7106-4de9-bcea-5a0db9f71873:61ad9920-39b2-4dbe-a2b2-1e46fa56cf1c
Bristol Airport,Cardiff,2024-10-28T05:35:00+00:00,2024-10-28T07:20:00+00:00,105,7.49,4523c36d-97dd-4d11-98f1-bd396263be61,f4310851-ef17-4748-b3ba-8ece22f4fdb0,direct:6449f88c-29a1-4263-9aef-c7d3f7d6288f:4fddbb4a-7106-4de9-bcea-5a0db9f71873:61ad9920-39b2-4dbe-a2b2-1e46fa56cf1c
Bristol Airport,Cardiff,2024-10-28T08:30:00+00:00,2024-10-28T10:40:00+00:00,130,7.49,4523c36d-97dd-4d11-98f1-bd396263be61,f4310851-ef17-4748-b3ba-8ece22f4fdb0,direct:2935a75c-943d-45e7-a63f-e7de346050ca:4fddbb4a-7106-4de9-bcea-5a0db9f71873:61ad9920-39b2-4dbe-a2b2-1e46fa56cf1c
Bristol Airport,Cardiff,2024-10-28T11:30:00+00:00,2024-10-28T13:15:00+00:00,105,7.49,4523c36d-97dd-4d11-98f1-bd396263be61,f4310851-ef17-4748-b3ba-8ece22f4fdb0,direct:74a90885-89da-4bf5-ad59-e055d9c80d12:4fddbb4a-7106-4de9-bcea-5a0db9f71873:61ad9920-39b2-4dbe-a2b2-1e46fa56cf1c
Bristol Airport,Cardiff,2024-10-28T13:55:00+00:00,2024-10-28T16:05:00+00:00,130,9.99,4523c36d-97dd-4d11-98f1-bd396263be61,f4310851-ef17-4748-b3ba-8ece22f4fdb0,direct:f048c6c6-e91d-4f04-8e69-a54d3a6d7f5b:4fddbb4a-7106-4de9-bcea-5a0db9f71873:61ad9920-39b2-4dbe-a2b2-1e46fa56cf1c
Bristol Airport,Cardiff,2024-10-28T17:35:00+00:00,2024-10-28T19:25:00+00:00,110,11.99,4523c36d-97dd-4d11-98f1-bd396263be61,f4310851-ef17-4748-b3ba-8ece22f4fdb0,direct:d592eebc-4e37-4cc2-8b99-6d3fbb467c53:4fddbb4a-7106-4de9-bcea-5a0db9f71873:61ad9920-39b2-4dbe-a2b2-1e46fa56cf1c
Bristol Airport,Cardiff,2024-10-29T02:45:00+00:00,2024-10-29T04:20:00+00:00,95,6.99,4523c36d-97dd-4d11-98f1-bd396263be61,f4310851-ef17-4748-b3ba-8ece22f4fdb0,direct:10cf4f37-0757-4648-92bb-d953d5896808:4fddbb4a-7106-4de9-bcea-5a0db9f71873:61ad9920-39b2-4dbe-a2b2-1e46fa56cf1c
Bristol Airport,Cardiff,2024-10-29T02:45:00+00:00,2024-10-29T04:20:00+00:00,95,6.99,4523c36d-97dd-4d11-98f1-bd396263be61,f4310851-ef17-4748-b3ba-8ece22f4fdb0,direct:10cf4f37-0757-4648-92bb-d953d5896808:4fddbb4a-7106-4de9-bcea-5a0db9f71873:61ad9920-39b2-4dbe-a2b2-1e46fa56cf1c
Bristol Airport,Cardiff,2024-10-29T05:35:00+00:00,2024-10-29T07:20:00+00:00,105,6.99,4523c36d-97dd-4d11-98f1-bd396263be61,f4310851-ef17-4748-b3ba-8ece22f4fdb0,direct:88120275-8390-4399-bc83-26de7aea7efc:4fddbb4a-7106-4de9-bcea-5a0db9f71873:61ad9920-39b2-4dbe-a2b2-1e46fa56cf1c
Bristol Airport,Cardiff,2024-10-29T08:30:00+00:00,2024-10-29T10:40:00+00:00,130,6.99,4523c36d-97dd-4d11-98f1-bd396263be61,f4310851-ef17-4748-b3ba-8ece22f4fdb0,direct:38c1ac0b-b33f-49ec-b4af-7e4c65ee6865:4fddbb4a-7106-4de9-bcea-5a0db9f71873:61ad9920-39b2-4dbe-a2b2-1e46fa56cf1c
Bristol Airport,Cardiff,2024-10-29T11:30:00+00:00,2024-10-29T13:15:00+00:00,105,6.99,4523c36d-97dd-4d11-98f1-bd396263be61,f4310851-ef17-4748-b3ba-8ece22f4fdb0,direct:e1367e31-71a2-47f4-91d3-e65c174afbc8:4fddbb4a-7106-4de9-bcea-5a0db9f71873:61ad9920-39b2-4dbe-a2b2-1e46fa56cf1c
Bristol Airport,Cardiff,2024-10-29T13:55:00+00:00,2024-10-29T16:05:00+00:00,130,13.99,4523c36d-97dd-4d11-98f1-bd396263be61,f4310851-ef17-4748-b3ba-8ece22f4fdb0,direct:1d51f721-5186-4998-a667-9f6b5e8e34b3:4fddbb4a-7106-4de9-bcea-5a0db9f71873:61ad9920-39b2-4dbe-a2b2-1e46fa56cf1c
Bristol Airport,Cardiff,2024-10-29T17:35:00+00:00,2024-10-29T19:25:00+00:00,110,7.49,4523c36d-97dd-4d11-98f1-bd396263be61,f4310851-ef17-4748-b3ba-8ece22f4fdb0,direct:ca686ccb-c408-49b6-b661-f5f3a8869879:4fddbb4a-7106-4de9-bcea-5a0db9f71873:61ad9920-39b2-4dbe-a2b2-1e46fa56cf1c
Bristol Airport,Cardiff,2024-10-30T02:45:00+00:00,2024-10-30T04:20:00+00:00,95,6.99,4523c36d-97dd-4d11-98f1-bd396263be61,f4310851-ef17-4748-b3ba-8ece22f4fdb0,direct:a8705b40-434f-4769-b4cb-c18ee87caade:4fddbb4a-7106-4de9-bcea-5a0db9f71873:61ad9920-39b2-4dbe-a2b2-1e46fa56cf1c
Bristol Airport,Cardiff,2024-10-30T02:45:00+00:00,2024-10-30T04:20:00+00:00,95,6.99,4523c36d-97dd-4d11-98f1-bd396263be61,f4310851-ef17-4748-b3ba-8ece22f4fdb0,direct:a8705b40-434f-4769-b4cb-c18ee87caade:4fddbb4a-7106-4de9-bcea-5a0db9f71873:61ad9920-39b2-4dbe-a2b2-1e46fa56cf1c
Bristol Airport,Cardiff,2024-10-30T05:35:00+00:00,2024-10-30T07:20:00+00:00,105,6.99,4523c36d-97dd-4d11-98f1-bd396263be61,f4310851-ef17-4748-b3ba-8ece22f4fdb0,direct:3392c122-56e0-448e-812e-b528537dfdda:4fddbb4a-7106-4de9-bcea-5a0db9f71873:61ad9920-39b2-4dbe-a2b2-1e46fa56cf1c
Bristol Airport,Cardiff,2024-10-30T08:30:00+00:00,2024-10-30T10:40:00+00:00,130,6.99,4523c36d-97dd-4d11-98f1-bd396263be61,f4310851-ef17-4748-b3ba-8ece22f4fdb0,direct:f0602442-3c04-4b6f-bd60-432ac5e75610:4fddbb4a-7106-4de9-bcea-5a0db9f71873:61ad9920-39b2-4dbe-a2b2-1e46fa56cf1c
Bristol Airport,Cardiff,2024-10-30T11:30:00+00:00,2024-10-30T13:15:00+00:00,105,6.99,4523c36d-97dd-4d11-98f1-bd396263be61,f4310851-ef17-4748-b3ba-8ece22f4fdb0,direct:6cecc3dc-16a5-4a6c-97a6-01d97626bb01:4fddbb4a-7106-4de9-bcea-5a0db9f71873:61ad9920-39b2-4dbe-a2b2-1e46fa56cf1c
Bristol Airport,Cardiff,2024-10-30T13:55:00+00:00,2024-10-30T16:05:00+00:00,130,11.99,4523c36d-97dd-4d11-98f1-bd396263be61,f4310851-ef17-4748-b3ba-8ece22f4fdb0,direct:d5af6706-3c7c-4749-817a-2601961f5b5b:4fddbb4a-7106-4de9-bcea-5a0db9f71873:61ad9920-39b2-4dbe-a2b2-1e46fa56cf1c
Bristol Airport,Cardiff,2024-10-30T17:35:00+00:00,2024-10-30T19:25:00+00:00,110,6.99,4523c36d-97dd-4d11-98f1-bd396263be61,f4310851-ef17-4748-b3ba-8ece22f4fdb0,direct:e44ec45d-e077-4985-a1a1-528fb677ad70:4fddbb4a-7106-4de9-bcea-5a0db9f71873:61ad9920-39b2-4dbe-a2b2-1e46fa56cf1c
Bristol Airport,Cardiff,2024-10-31T02:45:00+00:00,2024-10-31T04:20:00+00:00,95,7.49,4523c36d-97dd-4d11-98f1-bd396263be61,f4310851-ef17-4748-b3ba-8ece22f4fdb0,direct:ca98b4df-8146-440c-951a-9278ac87f846:4fddbb4a-7106-4de9-bcea-5a0db9f71873:61ad9920-39b2-4dbe-a2b2-1e46fa56cf1c
Bristol Airport,Cardiff,2024-10-31T02:45:00+00:00,2024-10-31T04:20:00+00:00,95,7.49,4523c36d-97dd-4d11-98f1-bd396263be61,f4310851-ef17-4748-b3ba-8ece22f4fdb0,direct:ca98b4df-8146-440c-951a-9278ac87f846:4fddbb4a-7106-4de9-bcea-5a0db9f71873:61ad9920-39b2-4dbe-a2b2-1e46fa56cf1c
Bristol Airport,Cardiff,2024-10-31T05:35:00+00:00,2024-10-31T07:20:00+00:00,105,7.49,4523c36d-97dd-4d11-98f1-bd396263be61,f4310851-ef17-4748-b3ba-8ece22f4fdb0,direct:896c2190-fdae-4166-abd1-474cd7b8f8ea:4fddbb4a-7106-4de9-bcea-5a0db9f71873:61ad9920-39b2-4dbe-a2b2-1e46fa56cf1c
Bristol Airport,Cardiff,2024-10-31T08:30:00+00:00,2024-10-31T10:40:00+00:00,130,7.49,4523c36d-97dd-4d11-98f1-bd396263be61,f4310851-ef17-4748-b3ba-8ece22f4fdb0,direct:1f3a6d35-b946-4448-a95a-283a87f40e3c:4fddbb4a-7106-4de9-bcea-5a0db9f71873:61ad9920-39b2-4dbe-a2b2-1e46fa56cf1c
Bristol Airport,Cardiff,2024-10-31T11:30:00+00:00,2024-10-31T13:15:00+00:00,105,7.49,4523c36d-97dd-4d11-98f1-bd396263be61,f4310851-ef17-4748-b3ba-8ece22f4fdb0,direct:d7828b8c-1283-4736-9f32-c5d09eabf1f8:4fddbb4a-7106-4de9-bcea-5a0db9f71873:61ad9920-39b2-4dbe-a2b2-1e46fa56cf1c
Bristol Airport,Cardiff,2024-10-31T13:55:00+00:00,2024-10-31T16:05:00+00:00,130,8.49,4523c36d-97dd-4d11-98f1-bd396263be61,f4310851-ef17-4748-b3ba-8ece22f4fdb0,direct:aa95c998-c10c-47dd-9968-fcd4f89cf2a0:4fddbb4a-7106-4de9-bcea-5a0db9f71873:61ad9920-39b2-4dbe-a2b2-1e46fa56cf1c
Bristol Airport,Cardiff,2024-10-31T17:35:00+00:00,2024-10-31T19:25:00+00:00,110,7.49,4523c36d-97dd-4d11-98f1-bd396263be61,f4310851-ef17-4748-b3ba-8ece22f4fdb0,direct:f34013f8-c705-4ae2-bf5c-121cef0b07d2:4fddbb4a-7106-4de9-bcea-5a0db9f71873:61ad9920-39b2-4dbe-a2b2-1e46fa56cf1c
Bristol Airport,Cardiff,2024-11-01T02:45:00+00:00,2024-11-01T04:20:00+00:00,95,7.99,4523c36d-97dd-4d11-98f1-bd396263be61,f4310851-ef17-4748-b3ba-8ece22f4fdb0,direct:2ceb9e80-d74a-46aa-b9fe-fdc9520f82b6:4fddbb4a-7106-4de9-bcea-5a0db9f71873:61ad9920-39b2-4dbe-a2b2-1e46fa56cf1c
Bristol Airport,Cardiff,2024-11-01T02:45:00+00:00,2024-11-01T04:20:00+00:00,95,7.99,4523c36d-97dd-4d11-98f1-bd396263be61,f4310851-ef17-4748-b3ba-8ece22f4fdb0,direct:2ceb9e80-d74a-46aa-b9fe-fdc9520f82b6:4fddbb4a-7106-4de9-bcea-5a0db9f71873:61ad9920-39b2-4dbe-a2b2-1e46fa56cf1c
Bristol Airport,Cardiff,2024-11-01T05:35:00+00:00,2024-11-01T07:20:00+00:00,105,7.99,4523c36d-97dd-4d11-98f1-bd396263be61,f4310851-ef17-4748-b3ba-8ece22f4fdb0,direct:0c807027-f7d8-42d6-ae27-38518a06fa3a:4fddbb4a-7106-4de9-bcea-5a0db9f71873:61ad9920-39b2-4dbe-a2b2-1e46fa56cf1c
Bristol Airport,Cardiff,2024-11-01T08:30:00+00:00,2024-11-01T10:40:00+00:00,130,7.99,4523c36d-97dd-4d11-98f1-bd396263be61,f4310851-ef17-4748-b3ba-8ece22f4fdb0,direct:ce3b290a-5969-4123-8473-78b82508165c:4fddbb4a-7106-4de9-bcea-5a0db9f71873:61ad9920-39b2-4dbe-a2b2-1e46fa56cf1c
Bristol Airport,Cardiff,2024-11-01T11:30:00+00:00,2024-11-01T13:15:00+00:00,105,7.49,4523c36d-97dd-4d11-98f1-bd396263be61,f4310851-ef17-4748-b3ba-8ece22f4fdb0,direct:dfb80640-e30e-45ba-8c60-777540ad7e0c:4fddbb4a-7106-4de9-bcea-5a0db9f71873:61ad9920-39b2-4dbe-a2b2-1e46fa56cf1c
Bristol Airport,Cardiff,2024-11-01T13:55:00+00:00,2024-11-01T16:05:00+00:00,130,10.99,4523c36d-97dd-4d11-98f1-bd396263be61,f4310851-ef17-4748-b3ba-8ece22f4fdb0,direct:70c7f48f-6e7a-4aab-a827-4e8c325522da:4fddbb4a-7106-4de9-bcea-5a0db9f71873:61ad9920-39b2-4dbe-a2b2-1e46fa56cf1c
Bristol Airport,Cardiff,2024-11-01T17:35:00+00:00,2024-11-01T19:25:00+00:00,110,7.99,4523c36d-97dd-4d11-98f1-bd396263be61,f4310851-ef17-4748-b3ba-8ece22f4fdb0,direct:0a6a3c18-672c-41d6-bc81-122bc0d223ad:4fddbb4a-7106-4de9-bcea-5a0db9f71873:61ad9920-39b2-4dbe-a2b2-1e46fa56cf1c
Bristol Airport,Cardiff,2024-11-02T02:45:00+00:00,2024-11-02T04:20:00+00:00,95,7.99,4523c36d-97dd-4d11-98f1-bd396263be61,f4310851-ef17-4748-b3ba-8ece22f4fdb0,direct:b6693c55-50cf-4955-b688-55e055409831:4fddbb4a-7106-4de9-bcea-5a0db9f71873:61ad9920-39b2-4dbe-a2b2-1e46fa56cf1c
Bristol Airport,Cardiff,2024-11-02T02:45:00+00:00,2024-11-02T04:20:00+00:00,95,7.99,4523c36d-97dd-4d11-98f1-bd396263be61,f4310851-ef17-4748-b3ba-8ece22f4fdb0,direct:b6693c55-50cf-4955-b688-55e055409831:4fddbb4a-7106-4de9-bcea-5a0db9f71873:61ad9920-39b2-4dbe-a2b2-1e46fa56cf1c
Bristol Airport,Cardiff,2024-11-02T05:35:00+00:00,2024-11-02T07:20:00+00:00,105,8.49,4523c36d-97dd-4d11-98f1-bd396263be61,f4310851-ef17-4748-b3ba-8ece22f4fdb0,direct:1db36495-15d4-4a0f-99c5-9ec9072fbfd8:4fddbb4a-7106-4de9-bcea-5a0db9f71873:61ad9920-39b2-4dbe-a2b2-1e46fa56cf1c
Bristol Airport,Cardiff,2024-11-02T08:30:00+00:00,2024-11-02T10:40:00+00:00,130,8.49,4523c36d-97dd-4d11-98f1-bd396263be61,f4310851-ef17-4748-b3ba-8ece22f4fdb0,direct:bf9e909d-51a0-4803-a941-cb42fbdc69c7:4fddbb4a-7106-4de9-bcea-5a0db9f71873:61ad9920-39b2-4dbe-a2b2-1e46fa56cf1c
Bristol Airport,Cardiff,2024-11-02T11:30:00+00:00,2024-11-02T13:15:00+00:00,105,7.99,4523c36d-97dd-4d11-98f1-bd396263be61,f4310851-ef17-4748-b3ba-8ece22f4fdb0,direct:6bd4fa94-bdee-413f-8b5c-cd7a1ea1b1ed:4fddbb4a-7106-4de9-bcea-5a0db9f71873:61ad9920-39b2-4dbe-a2b2-1e46fa56cf1c
Bristol Airport,Cardiff,2024-11-02T13:55:00+00:00,2024-11-02T16:05:00+00:00,130,11.99,4523c36d-97dd-4d11-98f1-bd396263be61,f4310851-ef17-4748-b3ba-8ece22f4fdb0,direct:f30e5c76-05fa-4f90-a3e6-0c96850783da:4fddbb4a-7106-4de9-bcea-5a0db9f71873:61ad9920-39b2-4dbe-a2b2-1e46fa56cf1c
Bristol Airport,Cardiff,2024-11-02T17:35:00+00:00,2024-11-02T19:25:00+00:00,110,7.99,4523c36d-97dd-4d11-98f1-bd396263be61,f4310851-ef17-4748-b3ba-8ece22f4fdb0,direct:e566003b-fd12-4737-9aee-3dc0100e5a94:4fddbb4a-7106-4de9-bcea-5a0db9f71873:61ad9920-39b2-4dbe-a2b2-1e46fa56cf1c
Bristol Airport,Cardiff,2024-11-03T02:45:00+00:00,2024-11-03T04:20:00+00:00,95,7.99,4523c36d-97dd-4d11-98f1-bd396263be61,f4310851-ef17-4748-b3ba-8ece22f4fdb0,direct:c636ee3a-c3a2-4739-8c03-25151a0d7328:4fddbb4a-7106-4de9-bcea-5a0db9f71873:61ad9920-39b2-4dbe-a2b2-1e46fa56cf1c
Bristol Airport,Cardiff,2024-11-03T02:45:00+00:00,2024-11-03T04:20:00+00:00,95,7.99,4523c36d-97dd-4d11-98f1-bd396263be61,f4310851-ef17-4748-b3ba-8ece22f4fdb0,direct:c636ee3a-c3a2-4739-8c03-25151a0d7328:4fddbb4a-7106-4de9-bcea-5a0db9f71873:61ad9920-39b2-4dbe-a2b2-1e46fa56cf1c
Bristol Airport,Cardiff,2024-11-03T05:35:00+00:00,2024-11-03T07:20:00+00:00,105,7.99,4523c36d-97dd-4d11-98f1-bd396263be61,f4310851-ef17-4748-b3ba-8ece22f4fdb0,direct:a9eb6e7d-6d4b-470c-87bf-c9010d7f8c1b:4fddbb4a-7106-4de9-bcea-5a0db9f71873:61ad9920-39b2-4dbe-a2b2-1e46fa56cf1c
Bristol Airport,Cardiff,2024-11-03T08:30:00+00:00,2024-11-03T10:40:00+00:00,130,7.99,4523c36d-97dd-4d11-98f1-bd396263be61,f4310851-ef17-4748-b3ba-8ece22f4fdb0,direct:39fda9db-0150-4d14-a367-8969c77180c7:4fddbb4a-7106-4de9-bcea-5a0db9f71873:61ad9920-39b2-4dbe-a2b2-1e46fa56cf1c
Bristol Airport,Cardiff,2024-11-03T11:30:00+00:00,2024-11-03T13:15:00+00:00,105,7.99,4523c36d-97dd-4d11-98f1-bd396263be61,f4310851-ef17-4748-b3ba-8ece22f4fdb0,direct:d8a2c2dc-b2d1-410f-8c5e-a696f17a5fe7:4fddbb4a-7106-4de9-bcea-5a0db9f71873:61ad9920-39b2-4dbe-a2b2-1e46fa56cf1c
Bristol Airport,Cardiff,2024-11-03T13:55:00+00:00,2024-11-03T16:05:00+00:00,130,8.99,4523c36d-97dd-4d11-98f1-bd396263be61,f4310851-ef17-4748-b3ba-8ece22f4fdb0,direct:78bd7c89-d575-4f9e-bebf-4f9a6ea190f7:4fddbb4a-7106-4de9-bcea-5a0db9f71873:61ad9920-39b2-4dbe-a2b2-1e46fa56cf1c
Bristol Airport,Cardiff,2024-11-03T17:35:00+00:00,2024-11-03T19:25:00+00:00,110,8.49,4523c36d-97dd-4d11-98f1-bd396263be61,f4310851-ef17-4748-b3ba-8ece22f4fdb0,direct:e25bc363-fda4-4371-9381-80874d9aba37:4fddbb4a-7106-4de9-bcea-5a0db9f71873:61ad9920-39b2-4dbe-a2b2-1e46fa56cf1c
Bristol Airport,Cardiff,2024-11-04T02:45:00+00:00,2024-11-04T04:20:00+00:00,95,7.99,4523c36d-97dd-4d11-98f1-bd396263be61,f4310851-ef17-4748-b3ba-8ece22f4fdb0,direct:8b47cc9c-ed4d-4c44-8796-70a7cc9615ae:4fddbb4a-7106-4de9-bcea-5a0db9f71873:61ad9920-39b2-4dbe-a2b2-1e46fa56cf1c
Bristol Airport,Newport,2024-10-28T02:45:00+00:00,2024-10-28T03:45:00+00:00,60,6.99,4523c36d-97dd-4d11-98f1-bd396263be61,b143491b-a29f-40c3-aaf0-00cddec2854e,direct:a14d319f-fa10-4e17-9b52-f76eb6416f4d:4fddbb4a-7106-4de9-bcea-5a0db9f71873:9b6b7d12-3ecb-11ea-8017-02437075395e
Bristol Airport,Newport,2024-10-28T05:35:00+00:00,2024-10-28T06:45:00+00:00,70,6.99,4523c36d-97dd-4d11-98f1-bd396263be61,b143491b-a29f-40c3-aaf0-00cddec2854e,direct:6449f88c-29a1-4263-9aef-c7d3f7d6288f:4fddbb4a-7106-4de9-bcea-5a0db9f71873:9b6b7d12-3ecb-11ea-8017-02437075395e
Bristol Airport,Newport,2024-10-28T08:30:00+00:00,2024-10-28T10:05:00+00:00,95,7.49,4523c36d-97dd-4d11-98f1-bd396263be61,b143491b-a29f-40c3-aaf0-00cddec2854e,direct:2935a75c-943d-45e7-a63f-e7de346050ca:4fddbb4a-7106-4de9-bcea-5a0db9f71873:9b6b7d12-3ecb-11ea-8017-02437075395e
Bristol Airport,Newport,2024-10-28T11:30:00+00:00,2024-10-28T12:40:00+00:00,70,6.99,4523c36d-97dd-4d11-98f1-bd396263be61,b143491b-a29f-40c3-aaf0-00cddec2854e,direct:74a90885-89da-4bf5-ad59-e055d9c80d12:4fddbb4a-7106-4de9-bcea-5a0db9f71873:9b6b7d12-3ecb-11ea-8017-02437075395e
Bristol Airport,Newport,2024-10-28T13:55:00+00:00,2024-10-28T15:25:00+00:00,90,9.99,4523c36d-97dd-4d11-98f1-bd396263be61,b143491b-a29f-40c3-aaf0-00cddec2854e,direct:f048c6c6-e91d-4f04-8e69-a54d3a6d7f5b:4fddbb4a-7106-4de9-bcea-5a0db9f71873:9b6b7d12-3ecb-11ea-8017-02437075395e
Bristol Airport,Newport,2024-10-28T17:35:00+00:00,2024-10-28T18:50:00+00:00,75,11.49,4523c36d-97dd-4d11-98f1-bd396263be61,b143491b-a29f-40c3-aaf0-00cddec2854e,direct:d592eebc-4e37-4cc2-8b99-6d3fbb467c53:4fddbb4a-7106-4de9-bcea-5a0db9f71873:9b6b7d12-3ecb-11ea-8017-02437075395e
Bristol Airport,Newport,2024-10-29T02:45:00+00:00,2024-10-29T03:45:00+00:00,60,6.49,4523c36d-97dd-4d11-98f1-bd396263be61,b143491b-a29f-40c3-aaf0-00cddec2854e,direct:10cf4f37-0757-4648-92bb-d953d5896808:4fddbb4a-7106-4de9-bcea-5a0db9f71873:9b6b7d12-3ecb-11ea-8017-02437075395e
Bristol Airport,Newport,2024-10-29T02:45:00+00:00,2024-10-29T03:45:00+00:00,60,6.49,4523c36d-97dd-4d11-98f1-bd396263be61,b143491b-a29f-40c3-aaf0-00cddec2854e,direct:10cf4f37-0757-4648-92bb-d953d5896808:4fddbb4a-7106-4de9-bcea-5a0db9f71873:9b6b7d12-3ecb-11ea-8017-02437075395e
Bristol Airport,Newport,2024-10-29T05:35:00+00:00,2024-10-29T06:45:00+00:00,70,6.49,4523c36d-97dd-4d11-98f1-bd396263be61,b143491b-a29f-40c3-aaf0-00cddec2854e,direct:88120275-8390-4399-bc83-26de7aea7efc:4fddbb4a-7106-4de9-bcea-5a0db9f71873:9b6b7d12-3ecb-11ea-8017-02437075395e
Bristol Airport,Newport,2024-10-29T08:30:00+00:00,2024-10-29T10:05:00+00:00,95,6.99,4523c36d-97dd-4d11-98f1-bd396263be61,b143491b-a29f-40c3-aaf0-00cddec2854e,direct:38c1ac0b-b33f-49ec-b4af-7e4c65ee6865:4fddbb4a-7106-4de9-bcea-5a0db9f71873:9b6b7d12-3ecb-11ea-8017-02437075395e
Bristol Airport,Newport,2024-10-29T11:30:00+00:00,2024-10-29T12:40:00+00:00,70,6.49,4523c36d-97dd-4d11-98f1-bd396263be61,b143491b-a29f-40c3-aaf0-00cddec2854e,direct:e1367e31-71a2-47f4-91d3-e65c174afbc8:4fddbb4a-7106-4de9-bcea-5a0db9f71873:9b6b7d12-3ecb-11ea-8017-02437075395e
Bristol Airport,Newport,2024-10-29T13:55:00+00:00,2024-10-29T15:25:00+00:00,90,13.49,4523c36d-97dd-4d11-98f1-bd396263be61,b143491b-a29f-40c3-aaf0-00cddec2854e,direct:1d51f721-5186-4998-a667-9f6b5e8e34b3:4fddbb4a-7106-4de9-bcea-5a0db9f71873:9b6b7d12-3ecb-11ea-8017-02437075395e
Bristol Airport,Newport,2024-10-29T17:35:00+00:00,2024-10-29T18:50:00+00:00,75,6.49,4523c36d-97dd-4d11-98f1-bd396263be61,b143491b-a29f-40c3-aaf0-00cddec2854e,direct:ca686ccb-c408-49b6-b661-f5f3a8869879:4fddbb4a-7106-4de9-bcea-5a0db9f71873:9b6b7d12-3ecb-11ea-8017-02437075395e
Bristol Airport,Newport,2024-10-30T02:45:00+00:00,2024-10-30T03:45:00+00:00,60,6.49,4523c36d-97dd-4d11-98f1-bd396263be61,b143491b-a29f-40c3-aaf0-00cddec2854e,direct:a8705b40-434f-4769-b4cb-c18ee87caade:4fddbb4a-7106-4de9-bcea-5a0db9f71873:9b6b7d12-3ecb-11ea-8017-02437075395e
Bristol Airport,Newport,2024-10-30T02:45:00+00:00,2024-10-30T03:45:00+00:00,60,6.49,4523c36d-97dd-4d11-98f1-bd396263be61,b143491b-a29f-40c3-aaf0-00cddec2854e,direct:a8705b40-434f-4769-b4cb-c18ee87caade:4fddbb4a-7106-4de9-bcea-5a0db9f71873:9b6b7d12-3ecb-11ea-8017-02437075395e
Bristol Airport,Newport,2024-10-30T05:35:00+00:00,2024-10-30T06:45:00+00:00,70,6.49,4523c36d-97dd-4d11-98f1-bd396263be61,b143491b-a29f-40c3-aaf0-00cddec2854e,direct:3392c122-56e0-448e-812e-b528537dfdda:4fddbb4a-7106-4de9-bcea-5a0db9f71873:9b6b7d12-3ecb-11ea-8017-02437075395e
Bristol Airport,Newport,2024-10-30T08:30:00+00:00,2024-10-30T10:05:00+00:00,95,6.99,4523c36d-97dd-4d11-98f1-bd396263be61,b143491b-a29f-40c3-aaf0-00cddec2854e,direct:f0602442-3c04-4b6f-bd60-432ac5e75610:4fddbb4a-7106-4de9-bcea-5a0db9f71873:9b6b7d12-3ecb-11ea-8017-02437075395e
Bristol Airport,Newport,2024-10-30T11:30:00+00:00,2024-10-30T12:40:00+00:00,70,6.49,4523c36d-97dd-4d11-98f1-bd396263be61,b143491b-a29f-40c3-aaf0-00cddec2854e,direct:6cecc3dc-16a5-4a6c-97a6-01d97626bb01:4fddbb4a-7106-4de9-bcea-5a0db9f71873:9b6b7d12-3ecb-11ea-8017-02437075395e
Bristol Airport,Newport,2024-10-30T13:55:00+00:00,2024-10-30T15:25:00+00:00,90,11.99,4523c36d-97dd-4d11-98f1-bd396263be61,b143491b-a29f-40c3-aaf0-00cddec2854e,direct:d5af6706-3c7c-4749-817a-2601961f5b5b:4fddbb4a-7106-4de9-bcea-5a0db9f71873:9b6b7d12-3ecb-11ea-8017-02437075395e
Bristol Airport,Newport,2024-10-30T17:35:00+00:00,2024-10-30T18:50:00+00:00,75,6.49,4523c36d-97dd-4d11-98f1-bd396263be61,b143491b-a29f-40c3-aaf0-00cddec2854e,direct:e44ec45d-e077-4985-a1a1-528fb677ad70:4fddbb4a-7106-4de9-bcea-5a0db9f71873:9b6b7d12-3ecb-11ea-8017-02437075395e
Bristol Airport,Newport,2024-10-31T02:45:00+00:00,2024-10-31T03:45:00+00:00,60,6.49,4523c36d-97dd-4d11-98f1-bd396263be61,b143491b-a29f-40c3-aaf0-00cddec2854e,direct:ca98b4df-8146-440c-951a-9278ac87f846:4fddbb4a-7106-4de9-bcea-5a0db9f71873:9b6b7d12-3ecb-11ea-8017-02437075395e
Bristol Airport,Newport,2024-10-31T02:45:00+00:00,2024-10-31T03:45:00+00:00,60,6.49,4523c36d-97dd-4d11-98f1-bd396263be61,b143491b-a29f-40c3-aaf0-00cddec2854e,direct:ca98b4df-8146-440c-951a-9278ac87f846:4fddbb4a-7106-4de9-bcea-5a0db9f71873:9b6b7d12-3ecb-11ea-8017-02437075395e
Bristol Airport,Newport,2024-10-31T05:35:00+00:00,2024-10-31T06:45:00+00:00,70,6.49,4523c36d-97dd-4d11-98f1-bd396263be61,b143491b-a29f-40c3-aaf0-00cddec2854e,direct:896c2190-fdae-4166-abd1-474cd7b8f8ea:4fddbb4a-7106-4de9-bcea-5a0db9f71873:9b6b7d12-3ecb-11ea-8017-02437075395e
